book_name,book_cost,book_cost_url,book_rating,book_ReviewsNumber,book_ReviewsNumber_url
"Hands-On Unity 2020 Game Development: Build, customize, and optimize professional games using Unity 2020 and C#",443,https://www.amazon.in/Hands-Unity-2020-Game-Development-ebook/dp/B087BXKD89/ref=sr_1_284?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-284,4.4 out of 5 stars,70,https://www.amazon.in/Hands-Unity-2020-Game-Development/dp/1838642005/ref=sr_1_284?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-284#customerReviews
"Linux Kernel Programming: A comprehensive guide to kernel internals, writing kernel modules, and kernel synchronization",498,https://www.amazon.in/Linux-Kernel-Development-Cookbook-programming-ebook/dp/B07RW915K4/ref=sr_1_285?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-285,4.6 out of 5 stars,75,https://www.amazon.in/Linux-Kernel-Development-Cookbook-programming/dp/178995343X/ref=sr_1_285?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-285#customerReviews
"Terraform Cookbook: Efficiently define, launch, and manage Infrastructure as Code across various cloud platforms","2,782",https://www.amazon.in/Terraform-Cookbook-Efficiently-Infrastructure-platforms/dp/1800207557/ref=sr_1_286?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-286,4.3 out of 5 stars,43,https://www.amazon.in/Terraform-Cookbook-Efficiently-Infrastructure-platforms-ebook/dp/B08H8XD9W4/ref=sr_1_286?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-286#customerReviews
"Hands-On Web Scraping with Python: Perform advanced scraping operations using various Python libraries and tools such as Selenium, Regex, and others",387,https://www.amazon.in/Hands-Web-Scraping-Python-operations-ebook/dp/B07VFFYPGK/ref=sr_1_287?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-287,4.0 out of 5 stars,27,https://www.amazon.in/Hands-Web-Scraping-Python-operations/dp/1789533392/ref=sr_1_287?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-287#customerReviews
"Azure for Architects: Create secure, scalable, high-availability applications on the cloud, 3rd Edition","3,100",https://www.amazon.in/Azure-Architects-scalable-high-availability-applications/dp/1839215860/ref=sr_1_288?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-288,4.3 out of 5 stars,22,https://www.amazon.in/Azure-Architects-scalable-high-availability-applications-ebook/dp/B08DCKS8QB/ref=sr_1_288?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-288#customerReviews
Microsoft Power Platform Enterprise Architecture: A guide for architects and decision makers to craft complex solutions tailored to meet business needs,554,https://www.amazon.in/Microsoft-Power-Platform-Enterprise-Architecture-ebook/dp/B08HDP4TQS/ref=sr_1_289?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-289,4.4 out of 5 stars,31,https://www.amazon.in/Microsoft-Power-Platform-Enterprise-Architecture/dp/1800204574/ref=sr_1_289?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-289#customerReviews
Selenium Testing Tools Cookbook Second Edition,887,https://www.amazon.in/Selenium-Testing-Tools-Cookbook-Second-ebook/dp/B017HP96S2/ref=sr_1_290?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-290,4.3 out of 5 stars,20,https://www.amazon.in/Selenium-Testing-Tools-Cookbook/dp/1784392510/ref=sr_1_290?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-290#customerReviews
Mastering ServiceNow Scripting: Leverage JavaScript APIs to perform client-side and server-side scripting on ServiceNow instances,"2,465",https://www.amazon.in/Mastering-ServiceNow-Scripting-client-side-server-side/dp/1788627091/ref=sr_1_291?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-291,4.3 out of 5 stars,35,https://www.amazon.in/Mastering-ServiceNow-Scripting-client-side-server-side-ebook/dp/B07B6SDWFG/ref=sr_1_291?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-291#customerReviews
"Mastering Kotlin: Learn advanced Kotlin programming techniques to build apps for Android, iOS, and the web",456,https://www.amazon.in/Mastering-Kotlin-advanced-programming-techniques-ebook/dp/B07R8M9RGL/ref=sr_1_292?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-292,4.6 out of 5 stars,29,https://www.amazon.in/Mastering-Kotlin-advanced-programming-techniques/dp/1838555722/ref=sr_1_292?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-292#customerReviews
"Professional Cloud Architect Google Cloud Certification Guide: Build a solid foundation in Google Cloud Platform to achieve the most lucrative IT certification, 2nd Edition","2,782",https://www.amazon.in/Professional-Cloud-Architect-Google-Certification/dp/1801812292/ref=sr_1_293?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-293,4.5 out of 5 stars,29,https://www.amazon.in/Professional-Cloud-Architect-Google-Certification-ebook/dp/B097HTXKRJ/ref=sr_1_293?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-293#customerReviews
Data Engineering with Alteryx: Helping data engineers apply DataOps practices with Alteryx,845,https://www.amazon.in/Data-Engineering-Alteryx-engineers-practices-ebook/dp/B0B1J7CJVR/ref=sr_1_294?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-294,,,
Data Storytelling with Google Data Studio: A hands-on guide to using Data Studio for building compelling and effective dashboards,845,https://www.amazon.in/Data-Storytelling-Google-Studio-hands-ebook/dp/B0BBRDF5R1/ref=sr_1_295?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-295,,,
"End-to-End Automation With Kubernetes and Crossplane: Develop a control plane-based platform for unified infrastructure, services, and application automation",938,https://www.amazon.in/End-End-Automation-Kubernetes-Crossplane-ebook/dp/B09ZJ1NZRB/ref=sr_1_296?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-296,,,
SAP Intelligent RPA for Developers: Automate business processes using SAP Intelligent RPA and learn the migration path to SAP Process Automation,"2,942",https://www.amazon.in/SAP-Intelligent-RPA-Developers-intelligent/dp/1801079196/ref=sr_1_297?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-297,,,
"Learning Continuous Integration with Jenkins: A beginner's guide to implementing Continuous Integration and Continuous Delivery using Jenkins 2, 2nd Edition",887,https://www.amazon.in/Learning-Continuous-Integration-Jenkins-implementing-ebook/dp/B0751J4L41/ref=sr_1_298?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-298,3.7 out of 5 stars,16,https://www.amazon.in/Learning-Continuous-Integration-Jenkins-implementing/dp/1788479351/ref=sr_1_298?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-298#customerReviews
"Mastering PostgreSQL 13: Build, administer, and maintain database applications efficiently with PostgreSQL 13, 4th Edition","2,464",https://www.amazon.in/Mastering-PostgreSQL-administer-applications-efficiently/dp/1800567499/ref=sr_1_299?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-299,4.2 out of 5 stars,34,https://www.amazon.in/Mastering-PostgreSQL-administer-applications-efficiently-ebook/dp/B08LLC9M6V/ref=sr_1_299?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-299#customerReviews
Embedded Linux Development with Yocto Project: Develop fascinating Linux-based projects using the groundbreaking Yocto Project tools,492,https://www.amazon.in/Embedded-Linux-Development-Yocto-Project-ebook/dp/B00LO2GFM0/ref=sr_1_300?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-300,3.9 out of 5 stars,30,https://www.amazon.in/Embedded-Linux-Development-Yocto-Project/dp/1783282339/ref=sr_1_300?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-300#customerReviews
Mastering Transformers: Build state-of-the-art models from scratch with advanced natural language processing techniques,"2,464",https://www.amazon.in/Mastering-Transformers-state-art-processing/dp/1801077657/ref=sr_1_301?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-301,4.6 out of 5 stars,13,https://www.amazon.in/Mastering-Transformers-state-art-processing-ebook/dp/B097Z23T4S/ref=sr_1_301?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-301#customerReviews
"Blender 3D By Example: A project-based guide to learning the latest Blender 3D, EEVEE rendering engine, and Grease Pencil, 2nd Edition",387,https://www.amazon.in/Blender-3D-Example-project-based-rendering-ebook/dp/B085XXX3B6/ref=sr_1_302?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-302,4.5 out of 5 stars,146,https://www.amazon.in/Blender-3D-Example-project-based-rendering/dp/178961256X/ref=sr_1_302?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-302#customerReviews
Hands-On Mathematics for Deep Learning: Build a solid mathematical foundation for training efficient deep neural networks,"2,535",https://www.amazon.in/Hands-Mathematics-Deep-Learning-mathematical/dp/1838647295/ref=sr_1_303?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-303,4.1 out of 5 stars,38,https://www.amazon.in/Hands-Mathematics-Deep-Learning-mathematical-ebook/dp/B085P1JG2W/ref=sr_1_303?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-303#customerReviews
Mastering TypeScript,"3,500",https://www.amazon.in/Mastering-TypeScript-Nathan-Rozentals/dp/1784399663/ref=sr_1_304?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-304,3.6 out of 5 stars,9,https://www.amazon.in/Mastering-TypeScript-Nathan-Rozentals/dp/1784399663/ref=sr_1_304?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805957&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-304#customerReviews
"Delhi Packaging Bubble Lined Tamper Proof Courier Bags With Pod Pouch (Size - 6"" X 8"") -Pack of- 50",499,https://www.amazon.in/Delhi-Packaging-Bubble-Tamper-Courier/dp/B08KPWL5Y5/ref=sr_1_305?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805967&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-305,3.2 out of 5 stars,13,https://www.amazon.in/Delhi-Packaging-Bubble-Tamper-Courier/dp/B08KPWL5Y5/ref=sr_1_305?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805967&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-305#customerReviews
"Hands-On Mobile and Embedded Development with Qt 5: Build apps for Android, iOS, and Raspberry Pi with C++ and Qt",788,https://www.amazon.in/Hands-Mobile-Embedded-Development-Raspberry-ebook/dp/B07RH6QM95/ref=sr_1_306?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805967&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-306,4.8 out of 5 stars,8,https://www.amazon.in/Hands-Mobile-Embedded-Development-Raspberry/dp/1789614813/ref=sr_1_306?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805967&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-306#customerReviews
